Team,Tag,Topic,nDCG@5
Batman,ER_Analyzer_5,65,0.0
Batman,ER_Analyzer_5,64,0.0
Batman,ER_Analyzer_5,61,0.0
Batman,ER_Analyzer_5,59,0.0
Batman,ER_Analyzer_5,58,0.0
Batman,ER_Analyzer_5,57,0.0
Batman,ER_Analyzer_5,55,0.0
Batman,ER_Analyzer_5,53,0.0
Batman,ER_Analyzer_5,51,0.0
Deadpool,uh-t1-deadpool,100,0.248
Deadpool,uh-t1-deadpool,99,1.0
Deadpool,uh-t1-deadpool,98,0.893
Deadpool,uh-t1-deadpool,97,0.5
Deadpool,uh-t1-deadpool,96,0.459
Deadpool,uh-t1-deadpool,95,1.0
Deadpool,uh-t1-deadpool,94,0.893
Deadpool,uh-t1-deadpool,93,0.6
Deadpool,uh-t1-deadpool,92,0.312
Deadpool,uh-t1-deadpool,91,0.854
Deadpool,uh-t1-deadpool,90,0.311
Deadpool,uh-t1-deadpool,89,0.403
Deadpool,uh-t1-deadpool,88,0.713
Deadpool,uh-t1-deadpool,87,0.254
Deadpool,uh-t1-deadpool,86,0.684
Deadpool,uh-t1-deadpool,85,0.765
Deadpool,uh-t1-deadpool,84,1.0
Deadpool,uh-t1-deadpool,83,1.0
Deadpool,uh-t1-deadpool,82,0.393
Deadpool,uh-t1-deadpool,81,1.0
Deadpool,uh-t1-deadpool,80,0.699
Deadpool,uh-t1-deadpool,79,0.85
Deadpool,uh-t1-deadpool,78,0.131
Deadpool,uh-t1-deadpool,77,0.0
Deadpool,uh-t1-deadpool,76,1.0
Deadpool,uh-t1-deadpool,75,0.393
Deadpool,uh-t1-deadpool,74,1.0
Deadpool,uh-t1-deadpool,73,0.342
Deadpool,uh-t1-deadpool,72,1.0
Deadpool,uh-t1-deadpool,71,0.658
Deadpool,uh-t1-deadpool,70,0.65
Deadpool,uh-t1-deadpool,69,1.0
Deadpool,uh-t1-deadpool,68,0.548
Deadpool,uh-t1-deadpool,67,0.82
Deadpool,uh-t1-deadpool,66,0.699
Deadpool,uh-t1-deadpool,65,0.0
Deadpool,uh-t1-deadpool,64,1.0
Deadpool,uh-t1-deadpool,63,0.754
Deadpool,uh-t1-deadpool,62,0.784
Deadpool,uh-t1-deadpool,61,0.17
Deadpool,uh-t1-deadpool,60,0.0
Deadpool,uh-t1-deadpool,59,0.339
Deadpool,uh-t1-deadpool,58,0.363
Deadpool,uh-t1-deadpool,57,0.339
Deadpool,uh-t1-deadpool,56,0.339
Deadpool,uh-t1-deadpool,55,0.339
Deadpool,uh-t1-deadpool,54,0.0
Deadpool,uh-t1-deadpool,53,0.0
Deadpool,uh-t1-deadpool,52,0.339
Deadpool,uh-t1-deadpool,51,0.0
Robin Hood,robinhood_combined,100,0.394
Robin Hood,robinhood_combined,99,0.339
Robin Hood,robinhood_combined,98,1.0
Robin Hood,robinhood_combined,97,0.861
Robin Hood,robinhood_combined,96,0.677
Robin Hood,robinhood_combined,95,0.934
Robin Hood,robinhood_combined,94,0.827
Robin Hood,robinhood_combined,93,1.0
Robin Hood,robinhood_combined,92,0.644
Robin Hood,robinhood_combined,91,0.689
Robin Hood,robinhood_combined,90,0.551
Robin Hood,robinhood_combined,89,0.723
Robin Hood,robinhood_combined,88,0.553
Robin Hood,robinhood_combined,87,0.638
Robin Hood,robinhood_combined,86,0.934
Robin Hood,robinhood_combined,85,0.808
Robin Hood,robinhood_combined,84,0.67
Robin Hood,robinhood_combined,83,1.0
Robin Hood,robinhood_combined,82,0.553
Robin Hood,robinhood_combined,81,0.934
Robin Hood,robinhood_combined,80,0.107
Robin Hood,robinhood_combined,79,0.915
Robin Hood,robinhood_combined,78,0.869
Robin Hood,robinhood_combined,77,0.784
Robin Hood,robinhood_combined,76,0.869
Robin Hood,robinhood_combined,75,1.0
Robin Hood,robinhood_combined,74,0.446
Robin Hood,robinhood_combined,73,0.67
Robin Hood,robinhood_combined,72,1.0
Robin Hood,robinhood_combined,71,0.0
Robin Hood,robinhood_combined,70,1.0
Robin Hood,robinhood_combined,69,1.0
Robin Hood,robinhood_combined,68,0.0
Robin Hood,robinhood_combined,67,0.85
Robin Hood,robinhood_combined,66,0.83
Robin Hood,robinhood_combined,65,0.712
Robin Hood,robinhood_combined,64,0.67
Robin Hood,robinhood_combined,63,0.754
Robin Hood,robinhood_combined,62,0.381
Robin Hood,robinhood_combined,61,0.626
Robin Hood,robinhood_combined,60,0.0
Robin Hood,robinhood_combined,59,0.842
Robin Hood,robinhood_combined,58,0.701
Robin Hood,robinhood_combined,57,0.934
Robin Hood,robinhood_combined,56,0.0
Robin Hood,robinhood_combined,55,1.0
Robin Hood,robinhood_combined,54,1.0
Robin Hood,robinhood_combined,53,0.544
Robin Hood,robinhood_combined,52,0.662
Robin Hood,robinhood_combined,51,0.67
Robin Hood,robinhood_baseline,100,0.248
Robin Hood,robinhood_baseline,99,0.684
Robin Hood,robinhood_baseline,98,0.934
Robin Hood,robinhood_baseline,97,0.5
Robin Hood,robinhood_baseline,96,0.32
Robin Hood,robinhood_baseline,95,0.769
Robin Hood,robinhood_baseline,94,1.0
Robin Hood,robinhood_baseline,93,0.689
Robin Hood,robinhood_baseline,92,0.356
Robin Hood,robinhood_baseline,91,1.0
Robin Hood,robinhood_baseline,90,0.638
Robin Hood,robinhood_baseline,89,0.658
Robin Hood,robinhood_baseline,88,0.647
Robin Hood,robinhood_baseline,87,0.408
Robin Hood,robinhood_baseline,86,0.784
Robin Hood,robinhood_baseline,85,0.827
Robin Hood,robinhood_baseline,84,0.927
Robin Hood,robinhood_baseline,83,0.83
Robin Hood,robinhood_baseline,82,0.604
Robin Hood,robinhood_baseline,81,1.0
Robin Hood,robinhood_baseline,80,0.616
Robin Hood,robinhood_baseline,79,0.746
Robin Hood,robinhood_baseline,78,0.243
Robin Hood,robinhood_baseline,77,0.934
Robin Hood,robinhood_baseline,76,1.0
Robin Hood,robinhood_baseline,75,0.311
Robin Hood,robinhood_baseline,74,0.786
Robin Hood,robinhood_baseline,73,0.681
Robin Hood,robinhood_baseline,72,1.0
Robin Hood,robinhood_baseline,71,0.842
Robin Hood,robinhood_baseline,70,1.0
Robin Hood,robinhood_baseline,69,1.0
Robin Hood,robinhood_baseline,68,0.227
Robin Hood,robinhood_baseline,67,0.808
Robin Hood,robinhood_baseline,66,0.503
Robin Hood,robinhood_baseline,65,0.188
Robin Hood,robinhood_baseline,64,1.0
Robin Hood,robinhood_baseline,63,0.604
Robin Hood,robinhood_baseline,62,0.509
Robin Hood,robinhood_baseline,61,0.396
Robin Hood,robinhood_baseline,60,0.181
Robin Hood,robinhood_baseline,59,0.927
Robin Hood,robinhood_baseline,58,0.519
Robin Hood,robinhood_baseline,57,0.588
Robin Hood,robinhood_baseline,56,1.0
Robin Hood,robinhood_baseline,55,0.796
Robin Hood,robinhood_baseline,54,0.17
Robin Hood,robinhood_baseline,53,0.0
Robin Hood,robinhood_baseline,52,0.65
Robin Hood,robinhood_baseline,51,0.0
Robin Hood,robinhood_use,100,0.47
Robin Hood,robinhood_use,99,0.339
Robin Hood,robinhood_use,98,0.515
Robin Hood,robinhood_use,97,0.85
Robin Hood,robinhood_use,96,0.754
Robin Hood,robinhood_use,95,0.927
Robin Hood,robinhood_use,94,0.893
Robin Hood,robinhood_use,93,0.769
Robin Hood,robinhood_use,92,0.644
Robin Hood,robinhood_use,91,0.662
