Team,Tag,Topic,nDCG@5
Katana21,py_terrier_xgb,78,0.868
Katana21,py_terrier_xgb,77,1.0
Katana21,py_terrier_xgb,76,0.627
Katana21,py_terrier_xgb,75,0.583
Katana21,py_terrier_xgb,74,0.52
Katana21,py_terrier_xgb,73,0.806
Katana21,py_terrier_xgb,72,1.0
Katana21,py_terrier_xgb,71,0.0
Katana21,py_terrier_xgb,70,0.26
Katana21,py_terrier_xgb,69,0.673
Katana21,py_terrier_xgb,68,0.714
Katana21,py_terrier_xgb,67,0.286
Katana21,py_terrier_xgb,66,1.0
Katana21,py_terrier_xgb,65,0.367
Katana21,py_terrier_xgb,64,1.0
Katana21,py_terrier_xgb,63,1.0
Katana21,py_terrier_xgb,62,0.0
Katana21,py_terrier_xgb,61,0.367
Katana21,py_terrier_xgb,60,0.693
Katana21,py_terrier_xgb,59,0.215
Katana21,py_terrier_xgb,58,0.511
Katana21,py_terrier_xgb,57,0.934
Katana21,py_terrier_xgb,56,0.694
Katana21,py_terrier_xgb,55,0.337
Katana21,py_terrier_xgb,54,0.683
Katana21,py_terrier_xgb,53,0.76
Katana21,py_terrier_xgb,52,0.749
Katana21,py_terrier_xgb,51,0.693
Katana21,run_tf.txt,100,0.307
Katana21,run_tf.txt,99,0.827
Katana21,run_tf.txt,98,0.26
Katana21,run_tf.txt,97,0.673
Katana21,run_tf.txt,96,0.394
Katana21,run_tf.txt,95,0.606
Katana21,run_tf.txt,94,0.0
Katana21,run_tf.txt,93,1.0
Katana21,run_tf.txt,92,0.749
Katana21,run_tf.txt,91,0.934
Katana21,run_tf.txt,90,0.531
Katana21,run_tf.txt,89,0.846
Katana21,run_tf.txt,88,0.934
Katana21,run_tf.txt,87,0.74
Katana21,run_tf.txt,86,0.154
Katana21,run_tf.txt,85,0.45
Katana21,run_tf.txt,84,0.903
Katana21,run_tf.txt,83,0.644
Katana21,run_tf.txt,82,0.868
Katana21,run_tf.txt,81,0.894
Katana21,run_tf.txt,80,1.0
Katana21,run_tf.txt,79,0.923
Katana21,run_tf.txt,78,1.0
Katana21,run_tf.txt,77,0.903
Katana21,run_tf.txt,76,0.663
Katana21,run_tf.txt,75,0.201
Katana21,run_tf.txt,74,0.714
Katana21,run_tf.txt,73,0.787
Katana21,run_tf.txt,72,1.0
Katana21,run_tf.txt,71,0.0
Katana21,run_tf.txt,70,0.077
Katana21,run_tf.txt,69,0.72
Katana21,run_tf.txt,68,0.693
Katana21,run_tf.txt,67,0.326
Katana21,run_tf.txt,66,1.0
Katana21,run_tf.txt,65,0.326
Katana21,run_tf.txt,64,1.0
Katana21,run_tf.txt,63,1.0
Katana21,run_tf.txt,62,0.132
Katana21,run_tf.txt,61,0.367
Katana21,run_tf.txt,60,0.806
Katana21,run_tf.txt,59,0.0
Katana21,run_tf.txt,58,0.403
Katana21,run_tf.txt,57,0.654
Katana21,run_tf.txt,56,0.684
Katana21,run_tf.txt,55,0.23
Katana21,run_tf.txt,54,0.703
Katana21,run_tf.txt,53,0.77
Katana21,run_tf.txt,52,0.683
Katana21,run_tf.txt,51,0.693
Katana21,run.txt,100,0.0
Katana21,run.txt,99,0.817
Katana21,run.txt,98,0.337
Katana21,run.txt,97,0.749
Katana21,run.txt,96,0.531
Katana21,run.txt,95,0.654
Katana21,run.txt,94,0.0
Katana21,run.txt,93,1.0
Katana21,run.txt,92,0.423
Katana21,run.txt,91,0.923
Katana21,run.txt,90,0.51
Katana21,run.txt,89,0.857
Katana21,run.txt,88,0.894
Katana21,run.txt,87,0.586
Katana21,run.txt,86,0.077
Katana21,run.txt,85,0.443
Katana21,run.txt,84,0.934
Katana21,run.txt,83,0.644
Katana21,run.txt,82,1.0
Katana21,run.txt,81,0.827
Katana21,run.txt,80,0.934
Katana21,run.txt,79,0.73
Katana21,run.txt,78,1.0
Katana21,run.txt,77,0.894
Katana21,run.txt,76,0.749
Katana21,run.txt,75,0.571
Katana21,run.txt,74,0.52
Katana21,run.txt,73,0.787
Katana21,run.txt,72,0.806
Katana21,run.txt,71,0.154
Katana21,run.txt,70,0.163
Katana21,run.txt,69,0.683
Katana21,run.txt,68,0.539
Katana21,run.txt,67,0.326
Katana21,run.txt,66,0.857
Katana21,run.txt,65,0.44
Katana21,run.txt,64,1.0
Katana21,run.txt,63,1.0
Katana21,run.txt,62,0.194
Katana21,run.txt,61,0.154
Katana21,run.txt,60,0.627
Katana21,run.txt,59,0.0
Katana21,run.txt,58,0.52
Katana21,run.txt,57,0.72
Katana21,run.txt,56,0.336
Katana21,run.txt,55,0.317
Katana21,run.txt,54,0.606
Katana21,run.txt,53,0.857
Katana21,run.txt,52,0.664
Katana21,run.txt,51,0.693
Katana21,rand_forest,100,0.0
Katana21,rand_forest,99,0.827
Katana21,rand_forest,98,0.183
Katana21,rand_forest,97,0.53
Katana21,rand_forest,96,0.443
Katana21,rand_forest,95,0.674
Katana21,rand_forest,94,0.0
Katana21,rand_forest,93,1.0
Katana21,rand_forest,92,0.674
Katana21,rand_forest,91,1.0
Katana21,rand_forest,90,0.654
Katana21,rand_forest,89,0.903
Katana21,rand_forest,88,0.846
Katana21,rand_forest,87,0.586
Katana21,rand_forest,86,0.154
Katana21,rand_forest,85,0.519
Katana21,rand_forest,84,0.817
Katana21,rand_forest,83,0.934
Katana21,rand_forest,82,1.0
Katana21,rand_forest,81,0.894
Katana21,rand_forest,80,0.868
Katana21,rand_forest,79,0.674
Katana21,rand_forest,78,1.0
Katana21,rand_forest,77,0.846
Katana21,rand_forest,76,0.616
Katana21,rand_forest,75,0.506
Katana21,rand_forest,74,0.44
Katana21,rand_forest,73,0.787
Katana21,rand_forest,72,0.846
Katana21,rand_forest,71,0.097
Katana21,rand_forest,70,0.357
Katana21,rand_forest,69,0.674
Katana21,rand_forest,68,0.693
Katana21,rand_forest,67,0.307
Katana21,rand_forest,66,1.0
Katana21,rand_forest,65,0.586
Katana21,rand_forest,64,1.0
Katana21,rand_forest,63,0.846
Katana21,rand_forest,62,0.132
Katana21,rand_forest,61,0.286
Katana21,rand_forest,60,0.627
Katana21,rand_forest,59,0.0
Katana21,rand_forest,58,0.414
Katana21,rand_forest,57,0.663
Katana21,rand_forest,56,0.73
Katana21,rand_forest,55,0.317
Katana21,rand_forest,54,0.597
Katana21,rand_forest,53,0.76
Katana21,rand_forest,52,0.606
Katana21,rand_forest,51,1.0
Katana21,lgbm_ranker,100,0.52
Katana21,lgbm_ranker,99,0.894
Katana21,lgbm_ranker,98,0.337
Katana21,lgbm_ranker,97,0.934
Katana21,lgbm_ranker,96,0.346
Katana21,lgbm_ranker,95,0.673
Katana21,lgbm_ranker,94,0.0
Katana21,lgbm_ranker,93,0.868
Katana21,lgbm_ranker,92,0.566
Katana21,lgbm_ranker,91,0.894
Katana21,lgbm_ranker,90,0.674
Katana21,lgbm_ranker,89,1.0
Katana21,lgbm_ranker,88,0.894
Katana21,lgbm_ranker,87,0.616
Katana21,lgbm_ranker,86,0.0
Katana21,lgbm_ranker,85,0.616
Katana21,lgbm_ranker,84,0.837
Katana21,lgbm_ranker,83,1.0
Katana21,lgbm_ranker,82,1.0
Katana21,lgbm_ranker,81,0.894
Katana21,lgbm_ranker,80,1.0
Katana21,lgbm_ranker,79,0.923
Katana21,lgbm_ranker,78,1.0
Katana21,lgbm_ranker,77,1.0
Katana21,lgbm_ranker,76,0.749
Katana21,lgbm_ranker,75,0.583
Katana21,lgbm_ranker,74,0.52
Katana21,lgbm_ranker,73,0.806
Katana21,lgbm_ranker,72,1.0
Katana21,lgbm_ranker,71,0.307
Katana21,lgbm_ranker,70,0.48
Katana21,lgbm_ranker,69,0.606
Katana21,lgbm_ranker,68,0.499
Katana21,lgbm_ranker,67,0.347
Katana21,lgbm_ranker,66,1.0
Katana21,lgbm_ranker,65,0.326
Katana21,lgbm_ranker,64,1.0
Katana21,lgbm_ranker,63,0.923
Katana21,lgbm_ranker,62,0.0
Katana21,lgbm_ranker,61,0.367
Katana21,lgbm_ranker,60,0.653
Katana21,lgbm_ranker,59,0.271
Katana21,lgbm_ranker,58,0.577
Katana21,lgbm_ranker,57,1.0
Katana21,lgbm_ranker,56,0.606
Katana21,lgbm_ranker,55,0.23
Katana21,lgbm_ranker,54,0.703
Katana21,lgbm_ranker,53,0.826
Katana21,lgbm_ranker,52,0.54
Katana21,lgbm_ranker,51,0.693
Baseline,ChatNoir,100,0.499
Baseline,ChatNoir,99,0.74
Baseline,ChatNoir,98,0.173
Baseline,ChatNoir,97,1.0
Baseline,ChatNoir,96,0.566
Baseline,ChatNoir,95,0.73
Baseline,ChatNoir,94,0.0
Baseline,ChatNoir,93,0.868
Baseline,ChatNoir,92,0.654
Baseline,ChatNoir,91,0.894
Baseline,ChatNoir,90,0.366
Baseline,ChatNoir,89,1.0
Baseline,ChatNoir,88,0.894
Baseline,ChatNoir,87,0.894
Baseline,ChatNoir,86,0.0
Baseline,ChatNoir,85,0.923
Baseline,ChatNoir,84,0.817
Baseline,ChatNoir,83,0.693
Baseline,ChatNoir,82,1.0
Baseline,ChatNoir,81,0.643
Baseline,ChatNoir,80,1.0
Baseline,ChatNoir,79,0.787
Baseline,ChatNoir,78,0.934
Baseline,ChatNoir,77,1.0
Baseline,ChatNoir,76,0.894
Baseline,ChatNoir,75,0.124
Baseline,ChatNoir,74,0.52
Baseline,ChatNoir,73,1.0
Baseline,ChatNoir,72,1.0
Baseline,ChatNoir,71,0.0
Baseline,ChatNoir,70,0.0
Baseline,ChatNoir,69,0.606
Baseline,ChatNoir,68,0.519
Baseline,ChatNoir,67,0.132
Baseline,ChatNoir,66,1.0
Baseline,ChatNoir,65,0.48
Baseline,ChatNoir,64,1.0
Baseline,ChatNoir,63,0.923
Baseline,ChatNoir,62,0.0
Baseline,ChatNoir,61,0.213
Baseline,ChatNoir,60,0.693
Baseline,ChatNoir,59,0.0
Baseline,ChatNoir,58,0.511
Baseline,ChatNoir,57,0.683
Baseline,ChatNoir,56,0.454
Baseline,ChatNoir,55,0.28
Baseline,ChatNoir,54,0.78
Baseline,ChatNoir,53,0.76
Baseline,ChatNoir,52,0.51
Baseline,ChatNoir,51,0.806
Thor,uh-t2-thor,100,0.0
Thor,uh-t2-thor,99,0.894
Thor,uh-t2-thor,98,0.106
Thor,uh-t2-thor,97,0.56
Thor,uh-t2-thor,96,0.5
Thor,uh-t2-thor,95,0.577
Thor,uh-t2-thor,94,1.0
Thor,uh-t2-thor,93,1.0
Thor,uh-t2-thor,92,0.643
Thor,uh-t2-thor,91,0.846
Thor,uh-t2-thor,90,0.846
Thor,uh-t2-thor,89,1.0
Thor,uh-t2-thor,88,0.923
Thor,uh-t2-thor,87,1.0
Thor,uh-t2-thor,86,0.0
Thor,uh-t2-thor,85,1.0
Thor,uh-t2-thor,84,0.74
Thor,uh-t2-thor,83,1.0
Thor,uh-t2-thor,82,0.868
Thor,uh-t2-thor,81,0.643
Thor,uh-t2-thor,80,1.0
Thor,uh-t2-thor,79,0.827
Thor,uh-t2-thor,78,0.791
Thor,uh-t2-thor,77,1.0
Thor,uh-t2-thor,76,1.0
Thor,uh-t2-thor,75,0.506
Thor,uh-t2-thor,74,0.407
Thor,uh-t2-thor,73,0.923
Thor,uh-t2-thor,72,0.923
Thor,uh-t2-thor,71,0.0
Thor,uh-t2-thor,70,0.0
Thor,uh-t2-thor,69,0.511
Thor,uh-t2-thor,68,1.0
Thor,uh-t2-thor,67,0.714
Thor,uh-t2-thor,66,1.0
Thor,uh-t2-thor,65,0.132
Thor,uh-t2-thor,64,0.903
Thor,uh-t2-thor,63,1.0
Thor,uh-t2-thor,62,0.154
Thor,uh-t2-thor,61,0.407
Thor,uh-t2-thor,60,0.499
Thor,uh-t2-thor,59,0.0
Thor,uh-t2-thor,58,0.663
Thor,uh-t2-thor,57,1.0
Thor,uh-t2-thor,56,0.511
Thor,uh-t2-thor,55,0.066
Thor,uh-t2-thor,54,0.673
Thor,uh-t2-thor,53,0.903
Thor,uh-t2-thor,52,0.54
Thor,uh-t2-thor,51,1.0
Mercutio,ul-t2-mercutio-run_2,100,0.499
Mercutio,ul-t2-mercutio-run_2,99,0.894
Mercutio,ul-t2-mercutio-run_2,98,0.173
Mercutio,ul-t2-mercutio-run_2,97,1.0
Mercutio,ul-t2-mercutio-run_2,96,0.797
Mercutio,ul-t2-mercutio-run_2,95,0.703
Mercutio,ul-t2-mercutio-run_2,94,0.0
Mercutio,ul-t2-mercutio-run_2,93,1.0
Mercutio,ul-t2-mercutio-run_2,92,0.434
Mercutio,ul-t2-mercutio-run_2,91,0.894
Mercutio,ul-t2-mercutio-run_2,90,0.654
Mercutio,ul-t2-mercutio-run_2,89,0.894
Mercutio,ul-t2-mercutio-run_2,88,0.846
Mercutio,ul-t2-mercutio-run_2,87,0.797
Mercutio,ul-t2-mercutio-run_2,86,0.0
Mercutio,ul-t2-mercutio-run_2,85,0.934
Mercutio,ul-t2-mercutio-run_2,84,0.837
Mercutio,ul-t2-mercutio-run_2,83,0.693
Mercutio,ul-t2-mercutio-run_2,82,1.0
Mercutio,ul-t2-mercutio-run_2,81,0.577
Mercutio,ul-t2-mercutio-run_2,80,1.0
Mercutio,ul-t2-mercutio-run_2,79,0.633
Mercutio,ul-t2-mercutio-run_2,78,0.923
Mercutio,ul-t2-mercutio-run_2,77,1.0
Mercutio,ul-t2-mercutio-run_2,76,0.894
Mercutio,ul-t2-mercutio-run_2,75,0.393
Mercutio,ul-t2-mercutio-run_2,74,0.52
Mercutio,ul-t2-mercutio-run_2,73,0.846
Mercutio,ul-t2-mercutio-run_2,72,1.0
Mercutio,ul-t2-mercutio-run_2,71,0.0
Mercutio,ul-t2-mercutio-run_2,70,0.077
Mercutio,ul-t2-mercutio-run_2,69,0.606
Mercutio,ul-t2-mercutio-run_2,68,0.345
Mercutio,ul-t2-mercutio-run_2,67,0.132
Mercutio,ul-t2-mercutio-run_2,66,0.826
Mercutio,ul-t2-mercutio-run_2,65,0.48
Mercutio,ul-t2-mercutio-run_2,64,0.934
Mercutio,ul-t2-mercutio-run_2,63,0.923
Mercutio,ul-t2-mercutio-run_2,62,0.0
Mercutio,ul-t2-mercutio-run_2,61,0.213
Mercutio,ul-t2-mercutio-run_2,60,0.627
Mercutio,ul-t2-mercutio-run_2,59,0.0
Mercutio,ul-t2-mercutio-run_2,58,0.577
Mercutio,ul-t2-mercutio-run_2,57,0.934
Mercutio,ul-t2-mercutio-run_2,56,0.596
Mercutio,ul-t2-mercutio-run_2,55,0.327
Mercutio,ul-t2-mercutio-run_2,54,0.749
Mercutio,ul-t2-mercutio-run_2,53,0.837
Mercutio,ul-t2-mercutio-run_2,52,0.606
Mercutio,ul-t2-mercutio-run_2,51,1.0
Mercutio,ul-t2-mercutio-run_1,100,0.714
Mercutio,ul-t2-mercutio-run_1,99,0.674
Mercutio,ul-t2-mercutio-run_1,98,0.066
Mercutio,ul-t2-mercutio-run_1,97,0.827
Mercutio,ul-t2-mercutio-run_1,96,0.387
Mercutio,ul-t2-mercutio-run_1,95,0.28
Mercutio,ul-t2-mercutio-run_1,94,0.0
Mercutio,ul-t2-mercutio-run_1,93,1.0
Mercutio,ul-t2-mercutio-run_1,92,0.489
Mercutio,ul-t2-mercutio-run_1,91,0.74
Mercutio,ul-t2-mercutio-run_1,90,0.74
Mercutio,ul-t2-mercutio-run_1,89,0.923
Mercutio,ul-t2-mercutio-run_1,88,1.0
Mercutio,ul-t2-mercutio-run_1,87,0.894
Mercutio,ul-t2-mercutio-run_1,86,0.0
Mercutio,ul-t2-mercutio-run_1,85,1.0
Mercutio,ul-t2-mercutio-run_1,84,0.903
Mercutio,ul-t2-mercutio-run_1,83,0.806
Mercutio,ul-t2-mercutio-run_1,82,0.345
Mercutio,ul-t2-mercutio-run_1,81,0.5
Mercutio,ul-t2-mercutio-run_1,80,1.0
Mercutio,ul-t2-mercutio-run_1,79,0.5
Mercutio,ul-t2-mercutio-run_1,78,0.791
Mercutio,ul-t2-mercutio-run_1,77,0.749
Mercutio,ul-t2-mercutio-run_1,76,0.894
Mercutio,ul-t2-mercutio-run_1,75,0.583
Mercutio,ul-t2-mercutio-run_1,74,0.0
Mercutio,ul-t2-mercutio-run_1,73,1.0
Mercutio,ul-t2-mercutio-run_1,72,1.0
Mercutio,ul-t2-mercutio-run_1,71,0.0
Mercutio,ul-t2-mercutio-run_1,70,0.077
Mercutio,ul-t2-mercutio-run_1,69,0.453
Mercutio,ul-t2-mercutio-run_1,68,0.714
Mercutio,ul-t2-mercutio-run_1,67,0.653
Mercutio,ul-t2-mercutio-run_1,66,0.634
Mercutio,ul-t2-mercutio-run_1,65,0.693
Mercutio,ul-t2-mercutio-run_1,64,0.826
Mercutio,ul-t2-mercutio-run_1,63,0.923
Mercutio,ul-t2-mercutio-run_1,62,0.307
Mercutio,ul-t2-mercutio-run_1,61,0.213
Mercutio,ul-t2-mercutio-run_1,60,0.45
Mercutio,ul-t2-mercutio-run_1,59,0.0
Mercutio,ul-t2-mercutio-run_1,58,0.511
Mercutio,ul-t2-mercutio-run_1,57,0.934
Mercutio,ul-t2-mercutio-run_1,56,0.617
Mercutio,ul-t2-mercutio-run_1,55,0.317
Mercutio,ul-t2-mercutio-run_1,54,0.617
Mercutio,ul-t2-mercutio-run_1,53,0.76
Mercutio,ul-t2-mercutio-run_1,52,0.434
Mercutio,ul-t2-mercutio-run_1,51,0.846
Mercutio,ul-t2-mercutio-run_3,100,0.194
Mercutio,ul-t2-mercutio-run_3,99,0.674
Mercutio,ul-t2-mercutio-run_3,98,0.0
Mercutio,ul-t2-mercutio-run_3,97,0.674
Mercutio,ul-t2-mercutio-run_3,96,0.51
Mercutio,ul-t2-mercutio-run_3,95,0.173
Mercutio,ul-t2-mercutio-run_3,94,0.0
Mercutio,ul-t2-mercutio-run_3,93,1.0
Mercutio,ul-t2-mercutio-run_3,92,0.903
Mercutio,ul-t2-mercutio-run_3,91,0.633
Mercutio,ul-t2-mercutio-run_3,90,0.703
Mercutio,ul-t2-mercutio-run_3,89,1.0
Mercutio,ul-t2-mercutio-run_3,88,1.0
Mercutio,ul-t2-mercutio-run_3,87,0.771
Mercutio,ul-t2-mercutio-run_3,86,0.0
Mercutio,ul-t2-mercutio-run_3,85,0.827
Mercutio,ul-t2-mercutio-run_3,84,0.674
Mercutio,ul-t2-mercutio-run_3,83,0.846
Mercutio,ul-t2-mercutio-run_3,82,0.806
Mercutio,ul-t2-mercutio-run_3,81,0.606
Mercutio,ul-t2-mercutio-run_3,80,0.857
Mercutio,ul-t2-mercutio-run_3,79,0.249
Mercutio,ul-t2-mercutio-run_3,78,0.213
Mercutio,ul-t2-mercutio-run_3,77,0.894
Mercutio,ul-t2-mercutio-run_3,76,0.703
Mercutio,ul-t2-mercutio-run_3,75,0.417
Mercutio,ul-t2-mercutio-run_3,74,0.0
Mercutio,ul-t2-mercutio-run_3,73,0.46
Mercutio,ul-t2-mercutio-run_3,72,0.407
Mercutio,ul-t2-mercutio-run_3,71,0.077
Mercutio,ul-t2-mercutio-run_3,70,0.0
Mercutio,ul-t2-mercutio-run_3,69,0.394
Mercutio,ul-t2-mercutio-run_3,68,0.0
Mercutio,ul-t2-mercutio-run_3,67,0.501
Mercutio,ul-t2-mercutio-run_3,66,0.606
Mercutio,ul-t2-mercutio-run_3,65,0.0
Mercutio,ul-t2-mercutio-run_3,64,1.0
Mercutio,ul-t2-mercutio-run_3,63,0.846
Mercutio,ul-t2-mercutio-run_3,62,0.0
Mercutio,ul-t2-mercutio-run_3,61,0.213
Mercutio,ul-t2-mercutio-run_3,60,0.586
Mercutio,ul-t2-mercutio-run_3,59,0.298
Mercutio,ul-t2-mercutio-run_3,58,0.5
Mercutio,ul-t2-mercutio-run_3,57,0.751
Mercutio,ul-t2-mercutio-run_3,56,0.558
Mercutio,ul-t2-mercutio-run_3,55,0.578
Mercutio,ul-t2-mercutio-run_3,54,0.586
Mercutio,ul-t2-mercutio-run_3,53,0.903
Mercutio,ul-t2-mercutio-run_3,52,0.577
Mercutio,ul-t2-mercutio-run_3,51,0.694
Jacksparrow,JackSparrow__argumentative_bert,100,0.194
Jacksparrow,JackSparrow__argumentative_bert,99,0.894
Jacksparrow,JackSparrow__argumentative_bert,98,0.26
Jacksparrow,JackSparrow__argumentative_bert,97,0.923
Jacksparrow,JackSparrow__argumentative_bert,96,0.473
Jacksparrow,JackSparrow__argumentative_bert,95,0.566
Jacksparrow,JackSparrow__argumentative_bert,94,0.0
Jacksparrow,JackSparrow__argumentative_bert,93,1.0
Jacksparrow,JackSparrow__argumentative_bert,92,0.52
Jacksparrow,JackSparrow__argumentative_bert,91,0.894
Jacksparrow,JackSparrow__argumentative_bert,90,0.414
Jacksparrow,JackSparrow__argumentative_bert,89,0.643
Jacksparrow,JackSparrow__argumentative_bert,88,1.0
Jacksparrow,JackSparrow__argumentative_bert,87,0.653
Jacksparrow,JackSparrow__argumentative_bert,86,0.31
Jacksparrow,JackSparrow__argumentative_bert,85,0.827
Jacksparrow,JackSparrow__argumentative_bert,84,0.72
Jacksparrow,JackSparrow__argumentative_bert,83,0.593
Jacksparrow,JackSparrow__argumentative_bert,82,0.806
Jacksparrow,JackSparrow__argumentative_bert,81,0.606
Jacksparrow,JackSparrow__argumentative_bert,80,1.0
Jacksparrow,JackSparrow__argumentative_bert,79,0.846
Jacksparrow,JackSparrow__argumentative_bert,78,0.78
Jacksparrow,JackSparrow__argumentative_bert,77,1.0
Jacksparrow,JackSparrow__argumentative_bert,76,0.566
Jacksparrow,JackSparrow__argumentative_bert,75,0.292
Jacksparrow,JackSparrow__argumentative_bert,74,0.52
Jacksparrow,JackSparrow__argumentative_bert,73,0.771
Jacksparrow,JackSparrow__argumentative_bert,72,1.0
Jacksparrow,JackSparrow__argumentative_bert,71,0.0
Jacksparrow,JackSparrow__argumentative_bert,70,0.143
Jacksparrow,JackSparrow__argumentative_bert,69,0.74
Jacksparrow,JackSparrow__argumentative_bert,68,0.387
Jacksparrow,JackSparrow__argumentative_bert,67,0.539
Jacksparrow,JackSparrow__argumentative_bert,66,0.74
Jacksparrow,JackSparrow__argumentative_bert,65,0.674
Jacksparrow,JackSparrow__argumentative_bert,64,1.0
Jacksparrow,JackSparrow__argumentative_bert,63,0.923
Jacksparrow,JackSparrow__argumentative_bert,62,0.132
Jacksparrow,JackSparrow__argumentative_bert,61,0.213
Jacksparrow,JackSparrow__argumentative_bert,60,0.868
Jacksparrow,JackSparrow__argumentative_bert,59,0.0
Jacksparrow,JackSparrow__argumentative_bert,58,0.52
Jacksparrow,JackSparrow__argumentative_bert,57,0.76
Jacksparrow,JackSparrow__argumentative_bert,56,0.48
Jacksparrow,JackSparrow__argumentative_bert,55,0.213
Jacksparrow,JackSparrow__argumentative_bert,54,0.663
Jacksparrow,JackSparrow__argumentative_bert,53,0.76
Jacksparrow,JackSparrow__argumentative_bert,52,0.606
Jacksparrow,JackSparrow__argumentative_bert,51,0.55
Jacksparrow,JackSparrow_,100,0.48
Jacksparrow,JackSparrow_,99,0.797
Jacksparrow,JackSparrow_,98,0.26
Jacksparrow,JackSparrow_,97,1.0
Jacksparrow,JackSparrow_,96,0.771
Jacksparrow,JackSparrow_,95,0.751
Jacksparrow,JackSparrow_,94,0.0
Jacksparrow,JackSparrow_,93,0.653
Jacksparrow,JackSparrow_,92,0.489
Jacksparrow,JackSparrow_,91,0.74
Jacksparrow,JackSparrow_,90,0.366
Jacksparrow,JackSparrow_,89,1.0
Jacksparrow,JackSparrow_,88,0.846
Jacksparrow,JackSparrow_,87,0.894
Jacksparrow,JackSparrow_,86,0.52
Jacksparrow,JackSparrow_,85,0.934
Jacksparrow,JackSparrow_,84,0.903
Jacksparrow,JackSparrow_,83,0.693
Jacksparrow,JackSparrow_,82,1.0
Jacksparrow,JackSparrow_,81,0.643
Jacksparrow,JackSparrow_,80,0.846
Jacksparrow,JackSparrow_,79,0.787
Jacksparrow,JackSparrow_,78,0.923
Jacksparrow,JackSparrow_,77,1.0
Jacksparrow,JackSparrow_,76,0.817
Jacksparrow,JackSparrow_,75,0.303
Jacksparrow,JackSparrow_,74,0.52
Jacksparrow,JackSparrow_,73,0.846
Jacksparrow,JackSparrow_,72,1.0
Jacksparrow,JackSparrow_,71,0.0
Jacksparrow,JackSparrow_,70,0.5
Jacksparrow,JackSparrow_,69,0.683
Jacksparrow,JackSparrow_,68,0.279
Jacksparrow,JackSparrow_,67,0.213
Jacksparrow,JackSparrow_,66,0.586
Jacksparrow,JackSparrow_,65,0.48
Jacksparrow,JackSparrow_,64,1.0
Jacksparrow,JackSparrow_,63,0.903
Jacksparrow,JackSparrow_,62,0.0
Jacksparrow,JackSparrow_,61,0.213
Jacksparrow,JackSparrow_,60,0.846
Jacksparrow,JackSparrow_,59,0.0
Jacksparrow,JackSparrow_,58,0.587
Jacksparrow,JackSparrow_,57,0.934
Jacksparrow,JackSparrow_,56,0.251
Jacksparrow,JackSparrow_,55,0.28
Jacksparrow,JackSparrow_,54,0.51
Jacksparrow,JackSparrow_,53,0.857
Jacksparrow,JackSparrow_,52,0.683
Jacksparrow,JackSparrow_,51,0.806
Jacksparrow,JackSparrow__bert,100,0.461
Jacksparrow,JackSparrow__bert,99,0.577
