Team,Tag,Topic,nDCG@5
Batman,ER_v1,99,0.5768107325481807
Batman,ER_v1,98,0.3924260781691784
Batman,ER_v1,97,1.0
Batman,ER_v1,96,0.9030756468834662
Batman,ER_v1,95,1.0
Batman,ER_v1,94,0.5307631892826408
Batman,ER_v1,93,0.3463785349036384
Batman,ER_v1,92,0.5672528002596834
Batman,ER_v1,91,0.5
Batman,ER_v1,90,0.4231892674518192
Batman,ER_v1,89,1.0
Batman,ER_v1,88,0.2304321976445423
Batman,ER_v1,87,1.0
Batman,ER_v1,86,0.0
Batman,ER_v1,85,0.8463785349036383
Batman,ER_v1,84,0.5874603012624686
Batman,ER_v1,83,0.7870354291899379
Batman,ER_v1,82,0.7140562072358526
Batman,ER_v1,81,0.893517714594969
Batman,ER_v1,80,0.5
Batman,ER_v1,79,0.8273565507610761
Batman,ER_v1,78,1.0
Batman,ER_v1,77,0.6334139640935763
Batman,ER_v1,76,1.0
Batman,ER_v1,75,0.5661611638338929
Batman,ER_v1,74,0.8463785349036383
Batman,ER_v1,73,0.0661611638338929
Batman,ER_v1,72,0.6927570698072768
Batman,ER_v1,71,0.4030756468834663
Batman,ER_v1,70,0.0
Batman,ER_v1,69,1.0
Batman,ER_v1,68,0.4231892674518192
Batman,ER_v1,67,0.5661611638338929
Batman,ER_v1,66,0.690111076073404
Batman,ER_v1,65,0.6547131015221521
Batman,ER_v1,64,0.8676776723322142
Batman,ER_v1,63,0.2695678023554576
Batman,ER_v1,62,0.893517714594969
Batman,ER_v1,61,0.5661611638338929
Batman,ER_v1,60,0.9030756468834662
Batman,ER_v1,59,0.8463785349036383
Batman,ER_v1,58,0.9231892674518192
Batman,ER_v1,57,0.47032844714314964
Batman,ER_v1,56,0.6536214650963615
Batman,ER_v1,55,1.0
Batman,ER_v1,54,0.7601037505013926
Batman,ER_v1,53,0.8463785349036383
Batman,ER_v1,52,0.6939425866674996
Batman,ER_v1,51,0.7034066385215647
Batman,DE_RE_Analyzer_4r100,100,0.2494541817871047
