Team,Tag,Topic,nDCG@5
Captain Levi,levirank_psuedo_relevance_feedback,86,0.786
Captain Levi,levirank_psuedo_relevance_feedback,84,0.777
Captain Levi,levirank_psuedo_relevance_feedback,78,0.893
Captain Levi,levirank_psuedo_relevance_feedback,77,0.781
Captain Levi,levirank_psuedo_relevance_feedback,76,0.553
Captain Levi,levirank_psuedo_relevance_feedback,74,0.662
Captain Levi,levirank_psuedo_relevance_feedback,72,0.692
Captain Levi,levirank_psuedo_relevance_feedback,70,0.576
Captain Levi,levirank_psuedo_relevance_feedback,69,0.437
Captain Levi,levirank_psuedo_relevance_feedback,68,0.543
Captain Levi,levirank_psuedo_relevance_feedback,67,0.934
Captain Levi,levirank_psuedo_relevance_feedback,62,1.0
Captain Levi,levirank_psuedo_relevance_feedback,61,0.934
Captain Levi,levirank_psuedo_relevance_feedback,60,0.915
Captain Levi,levirank_psuedo_relevance_feedback,59,0.595
Captain Levi,levirank_psuedo_relevance_feedback,58,0.58
Captain Levi,levirank_psuedo_relevance_feedback,56,0.613
Captain Levi,levirank_psuedo_relevance_feedback,55,0.915
Captain Levi,levirank_psuedo_relevance_feedback,54,0.765
Captain Levi,levirank_psuedo_relevance_feedback,53,0.862
Captain Levi,levirank_psuedo_relevance_feedback,51,0.83
Captain Levi,levirank_psuedo_relevance_feedback,48,0.559
Captain Levi,levirank_psuedo_relevance_feedback,43,0.46
Captain Levi,levirank_psuedo_relevance_feedback,42,0.573
Captain Levi,levirank_psuedo_relevance_feedback,37,0.468
Captain Levi,levirank_psuedo_relevance_feedback,36,0.869
Captain Levi,levirank_psuedo_relevance_feedback,34,0.754
Captain Levi,levirank_psuedo_relevance_feedback,33,0.927
Captain Levi,levirank_psuedo_relevance_feedback,30,0.85
Captain Levi,levirank_psuedo_relevance_feedback,28,0.662
Captain Levi,levirank_psuedo_relevance_feedback,27,0.0
Captain Levi,levirank_psuedo_relevance_feedback,26,0.51
Captain Levi,levirank_psuedo_relevance_feedback,25,0.747
Captain Levi,levirank_psuedo_relevance_feedback,23,0.893
Captain Levi,levirank_psuedo_relevance_feedback,22,0.67
Captain Levi,levirank_psuedo_relevance_feedback,19,1.0
Captain Levi,levirank_psuedo_relevance_feedback,18,0.757
Captain Levi,levirank_psuedo_relevance_feedback,17,1.0
Captain Levi,levirank_psuedo_relevance_feedback,14,0.554
Captain Levi,levirank_psuedo_relevance_feedback,12,0.82
Captain Levi,levirank_psuedo_relevance_feedback,9,1.0
Captain Levi,levirank_psuedo_relevance_feedback,8,0.434
Captain Levi,levirank_psuedo_relevance_feedback,3,0.83
Captain Levi,levirank_psuedo_relevance_feedback,2,0.934
Captain Levi,levirank_voting_retrieval,100,0.509
Captain Levi,levirank_voting_retrieval,95,0.592
Captain Levi,levirank_voting_retrieval,93,0.743
Captain Levi,levirank_voting_retrieval,92,0.644
Captain Levi,levirank_voting_retrieval,91,0.711
Captain Levi,levirank_voting_retrieval,88,1.0
Captain Levi,levirank_voting_retrieval,86,0.655
Captain Levi,levirank_voting_retrieval,84,0.704
Captain Levi,levirank_voting_retrieval,78,1.0
Captain Levi,levirank_voting_retrieval,77,0.862
Captain Levi,levirank_voting_retrieval,76,0.765
Captain Levi,levirank_voting_retrieval,74,0.827
Captain Levi,levirank_voting_retrieval,72,0.68
Captain Levi,levirank_voting_retrieval,70,0.72
Captain Levi,levirank_voting_retrieval,69,0.49
Captain Levi,levirank_voting_retrieval,68,0.415
Captain Levi,levirank_voting_retrieval,67,0.927
Captain Levi,levirank_voting_retrieval,62,1.0
Captain Levi,levirank_voting_retrieval,61,0.869
Captain Levi,levirank_voting_retrieval,60,1.0
Captain Levi,levirank_voting_retrieval,59,0.893
Captain Levi,levirank_voting_retrieval,58,0.504
Captain Levi,levirank_voting_retrieval,56,0.865
Captain Levi,levirank_voting_retrieval,55,0.842
Captain Levi,levirank_voting_retrieval,54,0.861
Captain Levi,levirank_voting_retrieval,53,0.862
Captain Levi,levirank_voting_retrieval,51,0.83
Captain Levi,levirank_voting_retrieval,48,0.591
Captain Levi,levirank_voting_retrieval,43,0.507
Captain Levi,levirank_voting_retrieval,42,0.658
Captain Levi,levirank_voting_retrieval,37,0.592
Captain Levi,levirank_voting_retrieval,36,0.616
Captain Levi,levirank_voting_retrieval,34,0.735
Captain Levi,levirank_voting_retrieval,33,0.638
Captain Levi,levirank_voting_retrieval,30,0.82
Captain Levi,levirank_voting_retrieval,28,0.623
Captain Levi,levirank_voting_retrieval,27,0.723
Captain Levi,levirank_voting_retrieval,26,0.503
Captain Levi,levirank_voting_retrieval,25,0.423
Captain Levi,levirank_voting_retrieval,23,0.927
Captain Levi,levirank_voting_retrieval,22,0.614
Captain Levi,levirank_voting_retrieval,19,1.0
Captain Levi,levirank_voting_retrieval,18,0.83
Captain Levi,levirank_voting_retrieval,17,1.0
Captain Levi,levirank_voting_retrieval,14,0.51
Captain Levi,levirank_voting_retrieval,12,0.626
Captain Levi,levirank_voting_retrieval,9,1.0
Captain Levi,levirank_voting_retrieval,8,0.158
Captain Levi,levirank_voting_retrieval,3,0.588
Captain Levi,levirank_voting_retrieval,2,0.915
Captain Levi,levirank_baseline_large_duo_t5,100,0.64
Captain Levi,levirank_baseline_large_duo_t5,95,0.754
Captain Levi,levirank_baseline_large_duo_t5,93,0.681
Captain Levi,levirank_baseline_large_duo_t5,92,0.644
Captain Levi,levirank_baseline_large_duo_t5,91,0.869
Captain Levi,levirank_baseline_large_duo_t5,88,1.0
Captain Levi,levirank_baseline_large_duo_t5,86,0.684
Captain Levi,levirank_baseline_large_duo_t5,84,0.861
Captain Levi,levirank_baseline_large_duo_t5,78,0.934
Captain Levi,levirank_baseline_large_duo_t5,77,0.657
Captain Levi,levirank_baseline_large_duo_t5,76,0.692
Captain Levi,levirank_baseline_large_duo_t5,74,0.893
Captain Levi,levirank_baseline_large_duo_t5,72,0.67
Captain Levi,levirank_baseline_large_duo_t5,70,0.595
Captain Levi,levirank_baseline_large_duo_t5,69,0.493
Captain Levi,levirank_baseline_large_duo_t5,68,0.415
Captain Levi,levirank_baseline_large_duo_t5,67,1.0
Captain Levi,levirank_baseline_large_duo_t5,62,1.0
Captain Levi,levirank_baseline_large_duo_t5,61,0.82
Captain Levi,levirank_baseline_large_duo_t5,60,0.869
Captain Levi,levirank_baseline_large_duo_t5,59,0.765
Captain Levi,levirank_baseline_large_duo_t5,58,0.643
Captain Levi,levirank_baseline_large_duo_t5,56,0.901
Captain Levi,levirank_baseline_large_duo_t5,55,0.85
Captain Levi,levirank_baseline_large_duo_t5,54,0.927
Captain Levi,levirank_baseline_large_duo_t5,53,0.862
Captain Levi,levirank_baseline_large_duo_t5,51,0.83
Captain Levi,levirank_baseline_large_duo_t5,48,0.412
Captain Levi,levirank_baseline_large_duo_t5,43,0.522
Captain Levi,levirank_baseline_large_duo_t5,42,0.67
Captain Levi,levirank_baseline_large_duo_t5,37,0.689
Captain Levi,levirank_baseline_large_duo_t5,36,1.0
Captain Levi,levirank_baseline_large_duo_t5,34,0.827
Captain Levi,levirank_baseline_large_duo_t5,33,1.0
Captain Levi,levirank_baseline_large_duo_t5,30,0.362
Captain Levi,levirank_baseline_large_duo_t5,28,0.831
Captain Levi,levirank_baseline_large_duo_t5,27,0.769
Captain Levi,levirank_baseline_large_duo_t5,26,0.754
Captain Levi,levirank_baseline_large_duo_t5,25,0.319
Captain Levi,levirank_baseline_large_duo_t5,23,0.934
Captain Levi,levirank_baseline_large_duo_t5,22,0.51
Captain Levi,levirank_baseline_large_duo_t5,19,0.661
Captain Levi,levirank_baseline_large_duo_t5,18,0.82
Captain Levi,levirank_baseline_large_duo_t5,17,1.0
Captain Levi,levirank_baseline_large_duo_t5,14,1.0
Captain Levi,levirank_baseline_large_duo_t5,12,0.746
Captain Levi,levirank_baseline_large_duo_t5,9,0.934
Captain Levi,levirank_baseline_large_duo_t5,8,0.6
Captain Levi,levirank_baseline_large_duo_t5,3,0.554
Captain Levi,levirank_baseline_large_duo_t5,2,0.893
Captain Levi,levirank_dense_initial_retrieval,100,0.616
Captain Levi,levirank_dense_initial_retrieval,95,0.754
Captain Levi,levirank_dense_initial_retrieval,93,0.681
Captain Levi,levirank_dense_initial_retrieval,92,0.644
Captain Levi,levirank_dense_initial_retrieval,91,0.869
Captain Levi,levirank_dense_initial_retrieval,88,1.0
Captain Levi,levirank_dense_initial_retrieval,86,0.684
Captain Levi,levirank_dense_initial_retrieval,84,0.861
Captain Levi,levirank_dense_initial_retrieval,78,0.934
Captain Levi,levirank_dense_initial_retrieval,77,0.58
Captain Levi,levirank_dense_initial_retrieval,76,0.692
Captain Levi,levirank_dense_initial_retrieval,74,0.893
Captain Levi,levirank_dense_initial_retrieval,72,0.67
Captain Levi,levirank_dense_initial_retrieval,70,0.661
Captain Levi,levirank_dense_initial_retrieval,69,0.493
Captain Levi,levirank_dense_initial_retrieval,68,0.607
Captain Levi,levirank_dense_initial_retrieval,67,1.0
Captain Levi,levirank_dense_initial_retrieval,62,1.0
Captain Levi,levirank_dense_initial_retrieval,61,0.82
Captain Levi,levirank_dense_initial_retrieval,60,0.854
Captain Levi,levirank_dense_initial_retrieval,59,0.765
Captain Levi,levirank_dense_initial_retrieval,58,0.643
Captain Levi,levirank_dense_initial_retrieval,56,0.901
Captain Levi,levirank_dense_initial_retrieval,55,0.861
Captain Levi,levirank_dense_initial_retrieval,54,0.927
Captain Levi,levirank_dense_initial_retrieval,53,0.862
Captain Levi,levirank_dense_initial_retrieval,51,0.83
Captain Levi,levirank_dense_initial_retrieval,48,0.412
Captain Levi,levirank_dense_initial_retrieval,43,0.587
Captain Levi,levirank_dense_initial_retrieval,42,0.67
Captain Levi,levirank_dense_initial_retrieval,37,0.689
Captain Levi,levirank_dense_initial_retrieval,36,1.0
Captain Levi,levirank_dense_initial_retrieval,34,0.827
Captain Levi,levirank_dense_initial_retrieval,33,1.0
Captain Levi,levirank_dense_initial_retrieval,30,0.362
Captain Levi,levirank_dense_initial_retrieval,28,0.831
Captain Levi,levirank_dense_initial_retrieval,27,0.747
Captain Levi,levirank_dense_initial_retrieval,26,0.754
Captain Levi,levirank_dense_initial_retrieval,25,0.319
Captain Levi,levirank_dense_initial_retrieval,23,0.934
Captain Levi,levirank_dense_initial_retrieval,22,0.51
Captain Levi,levirank_dense_initial_retrieval,19,0.661
Captain Levi,levirank_dense_initial_retrieval,18,0.82
Captain Levi,levirank_dense_initial_retrieval,17,1.0
Captain Levi,levirank_dense_initial_retrieval,14,1.0
Captain Levi,levirank_dense_initial_retrieval,12,0.746
